t,chair,fmt,accX,accY,accZ,gyroX,gyroY,gyroZ,temp,stdX,stdY,stdZ,big,n,touch,tbase,up,seq,flags,rssi,is_occupied,occupied_chairs,n_occupied,block,label,target_chair,is_target,is_transition,phase_idx,t_phase_start
1785365087.810,4,sum,695,38,16801,332,34,229,-2224,10,12,11,0,100,2124,2099,92,44206,7,-65,0,,0,A,empty,,0,0,0,1785365049.586
1785365087.811,2,raw,812,-528,-17040,-1259,-672,64,-1632,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365087.836,2,raw,800,-464,-17188,-1255,-667,49,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365087.836,2,raw,756,-556,-17284,-1261,-679,74,-1648,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365087.861,2,raw,760,-540,-17072,-1283,-695,53,-1632,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365087.861,2,raw,880,-548,-17044,-1254,-687,47,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365087.861,5,sum,-802,120,17307,70,-15,-121,-1664,9,10,10,0,100,2329,2303,90,43337,7,-68,0,,0,A,empty,,0,0,0,1785365049.586
1785365087.861,2,raw,788,-556,-17052,-1243,-665,46,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365087.886,2,raw,784,-456,-17016,-1257,-675,54,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365087.886,2,raw,764,-584,-17060,-1240,-691,41,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365087.911,2,raw,768,-464,-17104,-1250,-672,66,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365087.911,2,raw,708,-500,-17172,-1265,-675,50,-1648,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365087.911,2,raw,768,-448,-16996,-1264,-671,62,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365087.936,1,sum,-3088,-16281,-1543,105,194,-96,-2576,21,18,13,0,100,2147,1524,0,82,7,-64,0,,0,A,empty,,0,0,0,1785365049.586
1785365087.936,2,raw,840,-460,-17048,-1253,-679,43,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365087.936,2,raw,660,-476,-17080,-1272,-652,69,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365087.936,4,sum,697,42,16800,332,33,229,-2256,10,13,11,0,100,2124,2099,92,44207,7,-64,0,,0,A,empty,,0,0,0,1785365049.586
1785365087.961,2,raw,792,-420,-17144,-1271,-679,60,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365087.961,2,raw,868,-528,-17148,-1264,-679,63,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365087.986,2,raw,760,-412,-17160,-1254,-662,83,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365087.986,5,sum,-805,124,17309,70,-15,-121,-1664,9,11,11,0,100,2326,2303,90,43338,7,-68,0,,0,A,empty,,0,0,0,1785365049.586
1785365087.986,2,raw,676,-540,-17056,-1259,-660,44,-1648,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.011,2,raw,716,-516,-17208,-1267,-673,50,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.011,2,raw,792,-432,-17100,-1237,-665,52,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.036,2,raw,700,-508,-17176,-1266,-676,48,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.036,2,raw,808,-512,-17056,-1256,-677,42,-1648,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.061,1,sum,-3089,-16277,-1545,103,195,-97,-2544,22,19,13,0,100,2147,1524,0,83,7,-64,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.061,2,raw,820,-516,-17168,-1272,-690,38,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.061,4,sum,696,43,16802,331,33,229,-2240,10,13,11,0,100,2124,2099,92,44208,7,-64,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.061,2,raw,760,-532,-17100,-1261,-657,56,-1648,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.086,2,raw,760,-472,-17056,-1262,-666,77,-1648,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.086,2,raw,804,-484,-17196,-1256,-675,49,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.111,2,raw,856,-600,-17172,-1275,-661,67,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.111,5,sum,-805,123,17311,69,-15,-121,-1696,9,11,10,0,100,2326,2303,90,43339,7,-68,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.111,2,raw,752,-448,-17200,-1262,-673,53,-1648,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.136,2,raw,776,-408,-17192,-1244,-689,60,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.136,2,raw,720,-448,-17208,-1246,-666,44,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.161,2,raw,768,-512,-17052,-1277,-670,66,-1616,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.161,2,raw,756,-464,-17112,-1251,-677,42,-1632,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.186,2,raw,780,-476,-17200,-1259,-660,43,-1632,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.186,2,raw,792,-536,-17084,-1250,-648,47,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.186,4,sum,695,45,16802,331,35,228,-2208,10,12,11,0,100,2124,2099,92,44209,7,-64,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.186,2,raw,756,-548,-17240,-1263,-664,51,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.212,2,raw,808,-544,-17092,-1256,-664,65,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.212,2,raw,784,-596,-16972,-1272,-683,67,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.237,2,raw,820,-504,-17140,-1257,-663,54,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.237,5,sum,-805,125,17320,69,-14,-121,-1680,10,11,11,0,100,2328,2303,90,43340,7,-67,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.237,2,raw,780,-556,-17172,-1254,-676,63,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.237,2,raw,816,-540,-17000,-1267,-673,49,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.261,2,raw,736,-552,-17140,-1275,-653,63,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.261,2,raw,744,-548,-17104,-1251,-667,44,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.286,2,raw,756,-548,-17024,-1251,-691,43,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.286,2,raw,776,-516,-17204,-1271,-683,51,-1648,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.286,2,raw,800,-360,-17080,-1261,-670,53,-1632,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.311,1,sum,-3083,-16271,-1555,98,196,-96,-2560,25,20,14,0,100,2146,1524,0,85,7,-65,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.311,2,raw,856,-668,-17040,-1264,-676,59,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.311,4,sum,695,48,16803,331,34,228,-2192,10,11,11,0,100,2124,2099,92,44210,7,-64,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.311,2,raw,728,-564,-17056,-1253,-689,57,-1712,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.337,2,raw,804,-528,-17144,-1236,-665,46,-1648,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.337,2,raw,720,-520,-17108,-1254,-682,68,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.337,2,raw,668,-484,-16976,-1257,-683,47,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.362,2,raw,672,-552,-16984,-1255,-681,42,-1648,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.362,5,sum,-805,127,17321,69,-14,-122,-1680,10,11,11,0,100,2325,2303,90,43341,7,-67,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.362,2,raw,812,-480,-17156,-1267,-674,66,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.387,2,raw,760,-512,-17132,-1258,-692,46,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.387,2,raw,740,-536,-17104,-1244,-685,72,-1648,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.387,2,raw,812,-408,-17080,-1271,-660,48,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.412,2,raw,812,-448,-17112,-1258,-664,58,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.412,2,raw,740,-548,-16972,-1254,-688,39,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.412,1,raw,-3118,-16310,-1571,103,195,-97,-2496,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.437,2,raw,784,-508,-17168,-1267,-670,66,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.437,2,raw,768,-504,-17076,-1246,-680,56,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.437,4,sum,696,47,16802,331,34,229,-2224,10,12,10,0,100,2123,2099,92,44211,7,-64,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.437,2,raw,820,-560,-17180,-1244,-678,56,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.462,2,raw,816,-524,-17024,-1263,-657,76,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.462,2,raw,828,-536,-16984,-1263,-686,34,-1648,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.488,2,raw,808,-484,-17200,-1258,-673,51,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.488,5,sum,-806,133,17322,69,-14,-122,-1680,10,11,10,0,100,2327,2303,90,43342,7,-67,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.488,2,raw,824,-476,-17084,-1239,-655,61,-1648,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.488,2,raw,780,-512,-17124,-1251,-670,41,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.513,2,raw,668,-472,-17204,-1256,-667,58,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.513,2,raw,764,-492,-17160,-1257,-657,49,-1648,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.536,2,raw,812,-468,-17144,-1269,-662,60,-1648,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.536,2,raw,780,-500,-17112,-1279,-690,45,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.561,1,sum,-3115,-16282,-1553,102,196,-98,-2560,60,40,51,0,100,2148,1524,0,87,7,-65,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.561,2,raw,844,-584,-17060,-1248,-678,62,-1648,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.561,4,sum,696,47,16803,331,34,228,-2208,10,12,10,0,100,2123,2099,92,44212,7,-63,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.561,2,raw,788,-556,-17168,-1262,-663,49,-1648,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.586,2,raw,760,-516,-17048,-1268,-662,57,-1632,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.586,2,raw,812,-504,-17188,-1266,-646,53,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.608,2,raw,812,-520,-17072,-1245,-674,62,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.608,5,sum,-808,130,17329,69,-13,-122,-1648,9,11,10,0,100,2328,2303,90,43343,7,-67,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.608,2,raw,728,-488,-17052,-1255,-673,60,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.633,2,raw,812,-456,-17164,-1258,-694,62,-1632,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.633,2,raw,712,-424,-17116,-1248,-686,48,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.658,2,raw,692,-460,-17136,-1256,-670,54,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.658,2,raw,704,-452,-17012,-1244,-676,71,-1648,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.658,2,raw,908,-484,-17060,-1256,-679,50,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.683,1,sum,-3113,-16295,-1567,100,199,-99,-2560,92,67,56,0,100,2148,1524,0,88,7,-65,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.683,2,raw,732,-540,-17032,-1262,-669,78,-1632,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.683,2,raw,808,-500,-17104,-1255,-681,43,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.683,4,sum,691,49,16798,331,34,227,-2256,10,11,10,0,100,2123,2099,92,44213,7,-64,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.708,2,raw,768,-500,-17208,-1242,-706,71,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.708,2,raw,780,-564,-17064,-1250,-670,50,-1632,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.709,2,raw,732,-512,-17212,-1271,-674,52,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.734,2,raw,804,-520,-17076,-1258,-673,50,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.734,5,sum,-806,130,17327,69,-13,-122,-1664,9,11,10,0,100,2330,2303,90,43344,7,-67,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.734,2,raw,760,-512,-17104,-1245,-664,42,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.759,2,raw,744,-492,-17096,-1254,-680,49,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.759,2,raw,840,-556,-17104,-1258,-668,54,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.759,2,raw,860,-416,-17192,-1245,-672,54,-1632,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.784,2,raw,776,-324,-17028,-1261,-681,52,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.784,2,raw,768,-484,-17116,-1268,-668,67,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.805,2,raw,776,-556,-17128,-1253,-668,53,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.805,1,sum,-3122,-16296,-1565,99,201,-99,-2496,92,67,56,0,100,2148,1524,0,89,7,-67,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.805,2,raw,800,-484,-17120,-1255,-680,54,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.805,4,sum,690,49,16800,331,34,227,-2224,10,12,10,0,100,2124,2099,92,44214,7,-64,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.830,2,raw,640,-524,-17076,-1257,-678,53,-1648,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.830,2,raw,828,-484,-17092,-1236,-691,60,-1648,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.830,2,raw,752,-520,-17116,-1280,-668,53,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.855,2,raw,764,-512,-17056,-1263,-674,54,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.855,2,raw,768,-468,-17080,-1267,-673,71,-1648,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.855,5,sum,-802,125,17333,69,-14,-122,-1664,9,11,11,0,100,2327,2303,90,43345,7,-67,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.880,2,raw,764,-440,-17052,-1246,-673,71,-1648,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.880,2,raw,796,-472,-17072,-1261,-686,50,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.880,2,raw,708,-476,-17252,-1248,-676,35,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.905,2,raw,760,-548,-16984,-1249,-683,53,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.905,2,raw,780,-512,-17244,-1270,-677,40,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.930,2,raw,732,-544,-17032,-1249,-668,51,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.930,1,sum,-3113,-16296,-1570,100,201,-99,-2560,92,67,56,0,100,2148,1524,0,90,7,-68,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.930,2,raw,748,-480,-17136,-1264,-671,55,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.930,2,raw,704,-544,-17176,-1262,-676,62,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.930,4,sum,686,47,16805,331,35,227,-2224,10,11,10,0,100,2124,2099,92,44215,7,-64,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.955,2,raw,808,-548,-17068,-1245,-692,74,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.955,2,raw,768,-516,-17064,-1264,-661,66,-1648,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.981,2,raw,800,-508,-17048,-1259,-679,45,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.981,2,raw,696,-488,-16972,-1239,-654,26,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.981,5,sum,-798,124,17332,69,-14,-123,-1680,9,10,11,0,100,2326,2303,90,43346,7,-67,0,,0,A,empty,,0,0,0,1785365049.586
1785365088.981,2,raw,788,-596,-17124,-1261,-667,67,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.002,2,raw,692,-548,-17064,-1260,-679,30,-1648,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.002,2,raw,800,-544,-17156,-1263,-670,68,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.027,2,raw,804,-548,-17056,-1254,-699,64,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.027,2,raw,848,-548,-17124,-1251,-655,55,-1648,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.027,2,raw,692,-496,-17156,-1266,-650,51,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.052,2,raw,804,-504,-17096,-1249,-674,51,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.052,1,sum,-3114,-16302,-1574,101,199,-99,-2544,92,67,56,0,100,2147,1524,0,91,7,-68,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.052,2,raw,832,-488,-16960,-1250,-664,52,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.052,4,sum,690,45,16802,332,35,227,-2208,10,11,10,0,100,2124,2099,92,44216,7,-65,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.078,2,raw,784,-612,-17080,-1271,-669,61,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.078,2,raw,820,-504,-17084,-1250,-680,78,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.078,2,raw,816,-436,-17168,-1268,-641,62,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.102,2,raw,756,-596,-17056,-1260,-671,61,-1632,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.102,2,raw,836,-564,-17136,-1261,-685,45,-1632,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.102,5,sum,-795,121,17333,69,-15,-122,-1696,9,11,11,0,100,2331,2303,90,43347,7,-67,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.127,2,raw,796,-484,-17032,-1266,-659,44,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.127,2,raw,752,-492,-17136,-1276,-665,55,-1648,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.127,2,raw,768,-552,-17040,-1252,-679,68,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.152,2,raw,756,-496,-17236,-1246,-687,59,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.152,2,raw,824,-492,-17100,-1256,-674,49,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.178,2,raw,728,-536,-17192,-1261,-671,61,-1648,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.178,1,sum,-3114,-16291,-1567,101,200,-100,-2544,94,68,56,0,100,2148,1524,0,92,7,-66,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.178,2,raw,776,-504,-16980,-1281,-671,55,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.178,2,raw,804,-412,-17076,-1259,-670,55,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.201,4,sum,690,44,16801,332,36,227,-2192,10,11,10,0,100,2123,2099,92,44217,7,-65,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.201,2,raw,772,-556,-17060,-1266,-673,31,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.201,2,raw,768,-476,-17164,-1284,-661,36,-1648,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.226,2,raw,756,-524,-17072,-1270,-662,57,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.226,2,raw,776,-472,-17336,-1252,-689,54,-1632,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.226,5,sum,-798,120,17326,69,-15,-123,-1664,9,11,11,0,100,2326,2303,90,43348,7,-68,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.251,2,raw,844,-556,-17064,-1264,-695,56,-1648,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.251,2,raw,852,-528,-17076,-1264,-686,36,-1648,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.251,2,raw,812,-608,-17140,-1258,-672,42,-1632,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.276,2,raw,736,-544,-17104,-1265,-687,63,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.276,2,raw,844,-556,-17032,-1256,-684,35,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.296,2,raw,780,-520,-17144,-1256,-706,65,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.296,2,raw,688,-444,-17148,-1277,-691,43,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.296,1,sum,-3122,-16289,-1567,103,199,-99,-2544,94,68,56,0,100,2148,1524,0,93,7,-66,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.321,4,sum,696,45,16801,332,36,227,-2224,10,12,10,0,100,2123,2099,92,44218,7,-65,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.321,2,raw,720,-548,-16988,-1234,-686,60,-1632,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.321,2,raw,764,-584,-17200,-1252,-670,41,-1648,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.346,2,raw,776,-496,-17220,-1268,-685,62,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.346,2,raw,776,-464,-17084,-1274,-659,33,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.371,2,raw,720,-496,-17008,-1256,-660,41,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.371,5,sum,-794,121,17326,69,-15,-123,-1664,9,11,11,0,100,2329,2303,90,43349,7,-67,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.371,2,raw,644,-560,-17200,-1268,-653,35,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.371,2,raw,740,-556,-17192,-1238,-687,51,-1648,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.397,2,raw,772,-528,-17116,-1246,-669,62,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.397,2,raw,760,-516,-17068,-1252,-674,52,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.397,2,raw,784,-524,-17116,-1265,-679,50,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.422,2,raw,776,-436,-17072,-1283,-673,66,-1648,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.422,1,sum,-3092,-16256,-1551,100,200,-99,-2496,79,58,54,0,100,2149,1524,0,94,7,-65,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.422,2,raw,696,-536,-17124,-1251,-680,55,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.447,2,raw,784,-484,-17144,-1263,-673,51,-1632,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365089.447,4,sum,694,47,16798,332,35,227,-2208,10,11,9,0,100,2122,2099,92,44219,7,-65,0,,0,A,empty,,0,0,0,1785365049.586
