t,chair,fmt,accX,accY,accZ,gyroX,gyroY,gyroZ,temp,stdX,stdY,stdZ,big,n,touch,tbase,peak,yawSum,yawN,up,seq,flags,rssi,is_occupied,occupied_chairs,n_occupied,block,label,target_chair,is_target,is_transition,phase_idx,t_phase_start
1785439598.878,4,sum,1721,-527,-16358,330,30,224,-2176,15,11,13,0,100,2122,2113,59,2885,13,20,9610,7,-60,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439598.878,6,sum,822,-650,-16354,-321,-345,-64,-1392,17,17,18,0,100,1996,1989,80,-934,13,14,6925,7,-71,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439598.903,7,sum,3583,616,16128,210,-175,130,-1952,21,18,25,0,100,2021,2013,139,1675,13,12,6064,7,-73,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439598.903,1,sum,2736,-457,-19921,104,188,-111,-2288,43,24,25,0,100,2145,2123,362,-1470,13,30,14458,7,-74,0,,0,B,walk_past,1,1,0,1,1785439594.242
1785439598.928,2,sum,-476,-315,-17055,-1263,-676,69,-2288,23,21,26,0,100,2057,2053,123,775,12,24,11673,7,-59,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439598.977,5,sum,2119,81,-15588,23,-15,-105,-1536,11,14,11,0,100,2325,2315,62,-1394,13,18,8776,7,-63,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439598.977,3,sum,1202,-623,-18036,-204,213,125,-1472,14,14,16,0,100,2282,2275,66,1691,13,22,10640,7,-67,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439599.002,4,sum,1717,-528,-16359,330,31,222,-2144,15,12,12,0,100,2122,2113,59,2622,12,20,9611,7,-60,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439599.002,6,sum,820,-648,-16349,-321,-345,-64,-1392,19,17,22,0,100,1996,1989,80,-694,12,14,6926,7,-71,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439599.027,7,sum,3582,618,16126,210,-173,129,-1952,21,18,25,0,100,2021,2013,139,1489,12,12,6065,7,-71,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439599.027,1,sum,2731,-453,-19922,104,190,-111,-2272,46,24,25,0,100,2144,2123,362,-1376,12,30,14459,7,-65,0,,0,B,walk_past,1,1,0,1,1785439594.242
1785439599.052,2,sum,-475,-316,-17055,-1264,-676,70,-2272,28,22,31,0,100,2058,2053,123,945,13,24,11674,7,-58,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439599.102,5,sum,2118,84,-15584,23,-14,-105,-1504,12,14,10,0,100,2327,2315,52,-1288,12,18,8777,7,-61,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439599.102,3,sum,1206,-619,-18043,-204,212,124,-1424,14,14,15,0,100,2282,2275,66,1459,12,22,10641,7,-67,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439599.127,4,sum,1713,-532,-16359,329,31,222,-2112,15,12,12,0,100,2122,2113,59,2927,13,20,9612,7,-60,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439599.127,6,sum,819,-647,-16346,-322,-345,-64,-1408,19,18,23,0,100,1996,1989,80,-815,13,14,6927,7,-73,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439599.152,7,sum,3586,617,16121,209,-173,129,-1952,21,18,24,0,100,2021,2013,139,1753,13,12,6066,7,-74,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439599.152,1,sum,2729,-453,-19917,103,188,-112,-2256,47,25,26,0,100,2145,2123,362,-1524,13,30,14460,7,-64,0,,0,B,walk_past,1,1,0,1,1785439594.242
1785439599.177,2,sum,-478,-317,-17058,-1263,-676,67,-2272,29,22,32,0,100,2057,2053,123,659,12,24,11675,7,-58,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439599.227,5,sum,2115,87,-15584,23,-14,-105,-1536,13,14,11,0,100,2327,2315,52,-1383,13,18,8778,7,-62,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439599.227,3,sum,1206,-614,-18039,-203,212,123,-1456,13,14,15,0,100,2282,2275,63,1549,13,22,10642,7,-67,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439599.252,4,sum,1714,-528,-16360,328,30,223,-2112,13,12,12,0,100,2122,2113,56,2710,12,20,9613,7,-61,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439599.252,6,sum,815,-645,-16342,-322,-346,-63,-1408,19,17,24,0,100,1995,1989,80,-651,12,14,6928,7,-72,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439599.277,7,sum,3586,616,16123,209,-173,129,-1936,17,15,18,0,100,2021,2013,93,1610,12,12,6067,7,-69,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439599.277,1,sum,2731,-454,-19909,103,188,-112,-2272,28,17,16,0,100,2144,2123,99,-1320,12,30,14461,7,-64,0,,0,B,walk_past,1,1,0,1,1785439594.242
1785439599.302,2,sum,-475,-325,-17054,-1264,-676,68,-2272,26,19,29,0,100,2058,2053,80,899,13,24,11676,7,-58,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439599.352,5,sum,2112,87,-15583,22,-14,-104,-1504,13,14,11,0,100,2330,2315,52,-1201,12,18,8779,7,-62,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439599.352,3,sum,1209,-618,-18041,-203,212,124,-1472,14,14,15,0,100,2282,2275,63,1526,12,22,10643,7,-65,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439599.375,4,sum,1715,-529,-16360,329,31,224,-2112,13,12,12,0,100,2122,2113,56,2938,13,20,9614,7,-60,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439599.376,6,sum,814,-643,-16342,-322,-346,-63,-1392,18,16,24,0,100,1996,1989,78,-728,13,14,6929,7,-73,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439599.398,7,sum,3585,619,16120,210,-173,129,-1936,17,11,18,0,100,2021,2013,123,1582,13,12,6068,7,-75,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439599.398,1,sum,2734,-454,-19927,100,188,-110,-2288,48,26,20,0,100,2144,2123,397,-1238,13,30,14462,7,-70,0,,0,B,walk_past,1,1,0,1,1785439594.242
1785439599.419,2,sum,-477,-323,-17051,-1263,-677,66,-2272,24,17,26,0,100,2057,2053,77,797,12,24,11677,7,-59,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439599.469,5,sum,2111,87,-15588,23,-14,-105,-1536,13,13,11,0,100,2328,2315,52,-1332,13,18,8780,7,-62,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439599.470,3,sum,1204,-616,-18039,-203,211,125,-1456,14,14,14,0,100,2282,2275,63,1677,13,22,10644,7,-65,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439599.494,4,sum,1712,-531,-16360,329,32,223,-2128,13,12,12,0,100,2123,2113,56,2659,12,20,9615,7,-60,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439599.494,6,sum,811,-640,-16342,-323,-345,-61,-1392,19,17,25,0,100,1994,1989,96,-690,12,14,6930,7,-71,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439599.519,7,sum,3588,617,16130,209,-173,129,-1936,31,18,32,0,100,2022,2013,365,1587,12,12,6069,7,-74,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439599.519,1,sum,2734,-452,-19921,106,185,-114,-2272,135,45,62,0,100,2144,2123,550,-1788,12,30,14463,7,-69,0,,0,B,walk_past,1,1,0,1,1785439594.242
1785439599.544,2,sum,-473,-324,-17043,-1265,-676,67,-2272,27,19,28,0,100,2057,2053,77,963,13,24,11678,7,-58,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439599.594,5,sum,2108,84,-15588,23,-13,-105,-1536,13,13,12,0,100,2330,2315,52,-1213,12,18,8781,7,-62,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439599.618,3,sum,1203,-616,-18037,-203,211,125,-1472,13,14,14,0,100,2281,2275,59,1503,12,22,10645,7,-66,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439599.618,4,sum,1704,-536,-16365,329,31,223,-2144,14,12,12,0,100,2123,2113,56,2966,13,20,9616,7,-61,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439599.644,6,sum,812,-640,-16346,-322,-345,-61,-1392,20,17,26,0,100,1995,1989,96,-815,13,14,6931,7,-70,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439599.644,7,sum,3591,613,16126,211,-174,129,-1968,31,19,32,0,100,2022,2013,365,1760,13,12,6070,7,-78,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439599.644,1,sum,2728,-458,-19915,101,187,-112,-2256,151,50,71,0,100,2144,2123,550,-1145,13,30,14464,7,-69,0,,0,B,walk_past,1,1,0,1,1785439594.242
1785439599.669,2,sum,-470,-319,-17048,-1264,-676,67,-2304,28,18,29,0,100,2057,2053,77,851,12,24,11679,7,-59,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439599.718,5,sum,2112,83,-15592,23,-15,-104,-1536,13,13,11,0,100,2325,2315,55,-1364,13,18,8782,7,-62,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439599.718,3,sum,1201,-619,-18033,-203,212,125,-1440,14,14,14,0,100,2281,2275,57,1626,13,22,10646,7,-67,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439599.744,4,sum,1704,-531,-16367,329,31,223,-2128,14,12,11,0,100,2122,2113,56,2678,12,20,9617,7,-62,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439599.744,6,sum,811,-639,-16346,-321,-346,-60,-1392,20,17,26,0,100,1996,1989,96,-732,12,14,6932,7,-73,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439599.770,7,sum,3589,614,16125,211,-175,129,-1920,31,19,32,0,100,2022,2013,365,1542,12,12,6071,7,-79,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439599.770,1,sum,2724,-457,-19914,101,187,-111,-2272,151,50,71,0,100,2143,2123,550,-1325,12,30,14465,7,-70,0,,0,B,walk_past,1,1,0,1,1785439594.242
1785439599.793,2,sum,-472,-319,-17044,-1264,-677,67,-2272,28,18,28,0,100,2057,2053,77,865,13,24,11680,7,-58,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439599.843,5,sum,2113,77,-15589,23,-15,-103,-1536,13,12,12,0,100,2328,2315,57,-1203,12,18,8783,7,-62,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439599.868,3,sum,1204,-620,-18034,-203,212,125,-1472,14,14,13,0,100,2282,2275,57,1533,12,22,10647,7,-67,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439599.868,4,sum,1706,-527,-16364,329,31,224,-2128,14,13,11,0,100,2122,2113,56,2957,13,20,9618,7,-60,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439599.893,6,sum,811,-640,-16351,-321,-346,-59,-1408,20,17,24,0,100,1995,1989,96,-829,13,14,6933,7,-72,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439599.893,7,sum,3586,602,16145,212,-177,132,-1936,39,21,36,0,100,2022,2013,365,1941,13,12,6072,7,-82,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439599.893,1,sum,2728,-459,-19915,101,188,-111,-2288,151,49,71,0,100,2142,2123,550,-1472,13,30,14466,7,-70,0,,0,B,walk_past,1,1,0,1,1785439594.242
1785439599.918,2,sum,-474,-318,-17048,-1264,-677,67,-2288,27,17,26,0,100,2057,2053,77,811,12,24,11681,7,-58,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439599.970,5,sum,2113,75,-15591,23,-15,-103,-1504,14,12,13,0,100,2328,2315,57,-1332,13,18,8784,7,-63,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439599.970,3,sum,1202,-619,-18035,-204,212,125,-1440,14,13,12,0,100,2282,2275,57,1719,13,22,10648,7,-69,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439599.995,4,sum,1708,-526,-16360,329,30,225,-2112,13,14,11,0,100,2122,2113,56,2722,12,20,9619,7,-60,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439599.995,6,sum,810,-641,-16356,-321,-345,-60,-1376,19,21,20,0,100,1994,1989,96,-827,12,14,6934,7,-71,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439600.020,7,sum,3594,604,16145,212,-178,133,-1920,43,21,37,0,100,2022,2013,365,1606,12,12,6073,7,-69,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439600.020,1,sum,2729,-466,-19915,100,187,-111,-2272,151,49,71,0,100,2142,2123,550,-1312,12,30,14467,7,-66,0,,0,B,walk_past,1,1,0,1,1785439594.242
1785439600.044,2,sum,-475,-320,-17050,-1264,-677,67,-2256,22,16,22,0,100,2058,2053,77,946,13,24,11682,7,-58,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439600.091,5,sum,2116,73,-15590,23,-15,-102,-1504,13,12,13,0,100,2325,2315,57,-1230,12,18,8785,7,-62,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439600.116,3,sum,1203,-625,-18031,-204,212,125,-1456,15,13,12,0,100,2282,2275,57,1448,12,22,10649,7,-68,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439600.116,4,sum,1710,-524,-16360,330,30,225,-2112,13,13,11,0,100,2123,2113,53,2873,13,20,9620,7,-60,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439600.136,6,sum,811,-642,-16358,-321,-346,-60,-1392,20,22,20,0,100,1996,1989,96,-800,13,14,6935,7,-72,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439600.136,7,sum,3594,602,16147,212,-177,133,-1952,43,21,37,0,100,2021,2013,365,1741,13,12,6074,7,-75,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439600.136,1,sum,2729,-464,-19921,101,188,-109,-2288,151,49,71,0,100,2144,2123,550,-1385,13,30,14468,7,-76,0,,0,B,walk_past,1,1,0,1,1785439594.242
1785439600.185,2,sum,-474,-317,-17052,-1264,-677,69,-2272,21,16,20,0,100,2057,2053,75,825,12,24,11683,7,-58,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439600.210,5,sum,2119,71,-15591,23,-15,-102,-1536,12,13,12,0,100,2328,2315,57,-1353,13,18,8786,7,-62,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439600.235,3,sum,1202,-625,-18027,-206,212,126,-1456,14,13,12,0,100,2282,2275,57,1612,13,22,10650,7,-66,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439600.235,4,sum,1710,-526,-16357,331,31,224,-2080,13,13,11,0,100,2123,2113,53,2647,12,20,9621,7,-63,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439600.260,6,sum,813,-642,-16362,-321,-346,-61,-1392,20,22,18,0,100,1996,1989,96,-778,12,14,6936,7,-70,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439600.285,7,sum,3596,604,16153,211,-177,133,-1936,43,22,37,0,100,2021,2013,365,1543,12,12,6075,7,-71,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439600.285,1,sum,2726,-465,-19922,100,186,-110,-2256,151,49,71,0,100,2143,2123,550,-1362,12,30,14469,7,-76,0,,0,B,walk_past,1,1,0,1,1785439594.242
1785439600.310,2,sum,-474,-316,-17052,-1264,-676,69,-2288,21,16,20,0,100,2057,2053,75,892,13,24,11684,7,-59,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439600.360,5,sum,2117,72,-15597,22,-15,-103,-1536,13,14,12,0,100,2326,2315,71,-1288,12,18,8787,7,-63,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439600.360,3,sum,1199,-624,-18028,-205,212,126,-1456,15,13,12,0,100,2282,2275,61,1563,12,22,10651,7,-67,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439600.360,4,sum,1710,-521,-16359,332,30,224,-2096,13,13,11,0,100,2123,2113,53,2911,13,20,9622,7,-60,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439600.385,6,sum,809,-644,-16360,-321,-347,-63,-1408,20,22,18,0,100,1994,1989,96,-904,13,14,6937,7,-70,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439600.385,7,sum,3599,605,16153,211,-177,133,-1952,43,22,35,0,100,2022,2013,365,1655,13,12,6076,7,-74,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439600.410,1,sum,2722,-466,-19908,102,186,-112,-2272,145,44,69,0,100,2142,2123,550,-1424,13,30,14470,7,-70,0,,0,B,walk_past,1,1,0,1,1785439594.242
1785439600.435,2,sum,-475,-321,-17054,-1263,-677,69,-2304,20,16,19,0,100,2057,2053,75,759,12,24,11685,7,-59,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439600.461,5,sum,2118,72,-15594,23,-15,-103,-1504,13,14,13,0,100,2326,2315,71,-1378,13,18,8788,7,-62,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439600.485,3,sum,1205,-626,-18036,-204,211,126,-1424,15,14,12,0,100,2282,2275,61,1644,13,22,10652,7,-68,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439600.485,4,sum,1707,-521,-16357,332,30,224,-2096,12,13,11,0,100,2123,2113,53,2715,12,20,9623,7,-61,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439600.510,6,sum,809,-643,-16360,-320,-346,-63,-1376,18,21,16,0,100,1996,1989,94,-668,12,14,6938,7,-72,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439600.533,7,sum,3600,606,16130,211,-177,133,-1936,34,17,23,0,100,2022,2013,188,1520,12,12,6077,7,-81,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439600.533,1,sum,2722,-464,-19915,95,188,-107,-2240,71,26,36,0,100,2143,2123,356,-1321,12,30,14471,7,-74,0,,0,B,walk_past,1,1,0,1,1785439594.242
1785439600.554,2,sum,-479,-324,-17057,-1262,-677,68,-2288,15,14,15,0,100,2058,2053,75,913,13,24,11686,7,-58,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439600.604,5,sum,2116,72,-15591,22,-15,-103,-1536,12,14,13,0,100,2329,2315,71,-1216,12,18,8789,7,-62,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439600.604,3,sum,1205,-628,-18035,-206,211,126,-1472,15,14,12,0,100,2281,2275,62,1499,12,22,10653,7,-66,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439600.604,4,sum,1711,-518,-16351,333,30,224,-2160,12,13,11,0,100,2122,2113,53,2913,13,20,9624,7,-61,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439600.629,6,sum,809,-643,-16362,-321,-349,-63,-1392,17,22,15,0,100,1996,1989,94,-778,13,14,6939,7,-71,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439600.654,7,sum,3600,608,16136,210,-177,132,-1968,33,16,22,0,100,2021,2013,188,1737,13,12,6078,7,-77,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439600.654,1,sum,2728,-460,-19914,100,186,-109,-2288,21,16,11,0,100,2143,2123,64,-1398,13,30,14472,7,-79,0,,0,B,walk_past,1,1,0,1,1785439594.242
1785439600.679,2,sum,-484,-324,-17058,-1262,-677,68,-2272,14,14,13,0,100,2058,2053,75,805,12,24,11687,7,-58,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439600.727,5,sum,2112,70,-15588,22,-15,-103,-1536,12,14,13,0,100,2327,2315,71,-1312,13,18,8790,7,-63,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439600.727,3,sum,1209,-629,-18037,-206,211,126,-1472,14,14,11,0,100,2282,2275,62,1626,13,22,10654,7,-65,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439600.752,4,sum,1715,-517,-16349,333,29,224,-2144,12,13,11,0,100,2122,2113,53,2729,12,20,9625,7,-61,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439600.752,6,sum,811,-647,-16358,-322,-347,-64,-1360,16,22,15,0,100,1996,1989,94,-831,12,14,6940,7,-71,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439600.777,7,sum,3605,610,16136,210,-177,133,-1968,33,15,22,0,100,2022,2013,188,1596,12,12,6079,7,-77,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439600.777,1,sum,2730,-462,-19916,101,187,-110,-2288,19,16,12,0,100,2144,2123,64,-1378,12,30,14473,7,-74,0,,0,B,walk_past,1,1,0,1,1785439594.242
1785439600.802,2,sum,-484,-326,-17059,-1262,-677,68,-2288,14,15,13,0,100,2057,2053,75,888,13,24,11688,7,-59,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439600.852,5,sum,2112,76,-15595,22,-14,-103,-1536,12,13,12,0,100,2327,2315,71,-1257,12,18,8791,7,-64,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439600.852,3,sum,1211,-626,-18029,-205,211,126,-1440,17,17,13,0,100,2282,2275,107,1513,12,22,10655,7,-65,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439600.878,4,sum,1718,-518,-16352,333,30,224,-2144,12,12,11,0,100,2121,2113,53,2928,13,20,9626,7,-60,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439600.878,6,sum,808,-647,-16349,-320,-347,-65,-1392,31,39,23,0,100,1995,1989,309,-965,13,14,6941,7,-71,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439600.903,7,sum,3602,639,16138,204,-175,130,-1936,44,20,23,0,100,2022,2013,304,1632,13,12,6080,7,-70,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439600.903,1,sum,2725,-466,-19896,102,187,-108,-2256,66,29,34,0,100,2144,2123,532,-1232,13,30,14474,7,-77,0,,0,B,walk_past,1,1,0,1,1785439594.242
1785439600.928,2,sum,-481,-329,-17065,-1263,-676,72,-2240,40,21,38,0,100,2057,2053,165,1194,12,24,11689,7,-60,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439600.977,5,sum,2111,77,-15592,22,-14,-103,-1504,12,13,11,0,100,2328,2315,71,-1344,13,18,8792,7,-63,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439600.977,3,sum,1208,-626,-18035,-204,210,125,-1472,24,16,27,0,100,2281,2275,139,1646,13,22,10656,7,-68,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439601.002,4,sum,1718,-517,-16356,333,29,224,-2128,12,13,11,0,100,2121,2113,47,2738,12,20,9627,7,-61,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439601.002,6,sum,813,-646,-16348,-320,-349,-63,-1376,33,59,43,0,100,1994,1989,309,-654,12,14,6942,7,-72,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439601.027,7,sum,3592,640,16142,205,-175,130,-1936,42,20,23,0,100,2022,2013,304,1583,12,12,6081,7,-72,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439601.028,1,sum,2728,-467,-19896,102,188,-108,-2272,83,33,38,0,100,2143,2123,532,-1346,12,30,14475,7,-72,0,,0,B,walk_past,1,1,0,1,1785439594.242
1785439601.053,2,sum,-482,-327,-17060,-1261,-676,70,-2256,44,22,42,0,100,2057,2053,165,819,13,24,11690,7,-59,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439601.102,5,sum,2105,76,-15591,22,-13,-103,-1536,12,13,11,0,100,2330,2315,71,-1247,12,18,8793,7,-63,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439601.102,3,sum,1206,-625,-18036,-204,210,127,-1456,26,17,30,0,100,2282,2275,139,1597,12,22,10657,7,-69,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439601.127,4,sum,1714,-517,-16354,333,30,224,-2128,12,13,12,0,100,2121,2113,63,2869,13,20,9628,7,-61,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439601.127,6,sum,811,-645,-16348,-321,-350,-63,-1408,34,61,44,0,100,1996,1989,309,-814,13,14,6943,7,-73,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439601.152,7,sum,3590,642,16142,205,-175,130,-1936,42,20,24,0,100,2022,2013,304,1799,13,12,6082,7,-72,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439601.152,1,sum,2727,-466,-19894,101,188,-108,-2288,84,33,38,0,100,2143,2123,532,-1432,13,30,14476,7,-76,0,,0,B,walk_past,1,1,0,1,1785439594.242
1785439601.178,2,sum,-481,-328,-17057,-1262,-676,70,-2288,45,22,44,0,100,2057,2053,165,782,12,24,11691,7,-59,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439601.228,5,sum,2098,72,-15591,23,-14,-104,-1536,11,14,12,0,100,2327,2315,71,-1399,13,18,8794,7,-62,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439601.228,3,sum,1204,-624,-18041,-204,211,127,-1488,26,17,30,0,100,2282,2275,139,1626,13,22,10658,7,-67,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439601.253,4,sum,1714,-518,-16357,332,29,224,-2128,12,13,11,0,100,2122,2113,63,2692,12,20,9629,7,-62,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439601.253,6,sum,812,-644,-16348,-320,-349,-63,-1376,34,62,44,0,100,1996,1989,309,-784,12,14,6944,7,-71,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439601.278,7,sum,3564,497,16073,200,-179,164,-1968,145,260,397,0,100,2022,2013,2788,4922,12,12,6083,7,-71,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439601.278,1,sum,2727,-465,-19889,103,189,-109,-2288,85,33,38,0,100,2142,2123,532,-1457,12,30,14477,7,-73,0,,0,B,walk_past,1,1,0,1,1785439594.242
1785439601.303,2,sum,-483,-327,-17055,-1262,-677,70,-2288,46,23,46,0,100,2057,2053,165,930,13,24,11692,7,-59,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439601.353,5,sum,2102,67,-15586,23,-15,-103,-1536,11,13,12,0,100,2328,2315,49,-1237,12,18,8795,7,-64,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439601.353,3,sum,1205,-622,-18042,-203,212,126,-1456,26,17,31,0,100,2282,2275,139,1510,12,22,10659,7,-69,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439601.378,4,sum,1717,-520,-16354,331,30,224,-2176,12,14,11,0,100,2121,2113,63,2892,13,20,9630,7,-61,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439601.378,6,sum,817,-644,-16351,-322,-348,-61,-1392,34,64,47,0,100,1996,1989,309,-634,13,14,6945,7,-71,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439601.402,7,sum,3594,502,16080,213,-179,155,-1936,261,266,453,0,100,2022,2013,2788,800,13,12,6084,7,-86,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439601.402,1,sum,2724,-463,-19892,102,190,-110,-2272,85,33,39,0,100,2142,2123,532,-1480,13,30,14478,7,-75,0,,0,B,walk_past,1,1,0,1,1785439594.242
1785439601.427,2,sum,-481,-324,-17055,-1263,-676,71,-2256,47,23,46,0,100,2058,2053,165,861,12,24,11693,7,-60,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439601.477,5,sum,2102,67,-15584,22,-15,-103,-1536,11,12,12,0,100,2327,2315,54,-1329,13,18,8796,7,-63,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439601.477,3,sum,1204,-620,-18038,-205,212,126,-1424,26,18,31,0,100,2281,2275,139,1636,13,22,10660,7,-66,0,,0,B,walk_past,1,0,0,1,1785439594.242
1785439601.502,4,sum,1718,-521,-16354,331,28,223,-2096,12,14,11,0,100,2121,2113,63,2615,12,20,9631,7,-61,0,,0,B,walk_past,1,0,0,1,1785439594.242
