t,chair,accX,accY,accZ,gyroX,gyroY,gyroZ,temp,stdX,stdY,stdZ,big,n,touch,tbase,up,seq,flags,rssi,is_occupied,occupied_chairs,n_occupied,block,label,target_chair,is_target,is_transition,phase_idx,t_phase_start
1785362238.423,6,5681,13632,7248,-325,-325,-62,-880,18,14,14,0,100,1996,1979,41,19702,7,-61,0,,0,A,empty,,0,0,0,1785362235.156
1785362238.448,1,5696,14953,97,106,193,-90,-2256,11,12,11,0,100,2164,2128,142,2904,7,-58,0,,0,A,empty,,0,0,0,1785362235.156
1785362238.519,7,1274,269,-16393,244,-158,158,-2032,14,13,13,0,100,2028,2019,19,9387,7,-62,0,,0,A,empty,,0,0,0,1785362235.156
1785362238.519,4,1632,-22,-16281,326,21,233,-1888,12,11,10,0,100,2122,2099,44,21411,7,-66,0,,0,A,empty,,0,0,0,1785362235.156
1785362238.519,3,1880,-69,-17933,-190,206,119,-912,13,13,12,0,100,2031,2013,46,22305,7,-50,0,,0,A,empty,,0,0,0,1785362235.156
1785362238.519,2,483,1394,-16963,-1248,-670,55,-2112,9,10,11,0,100,2057,2034,129,62362,7,-51,0,,0,A,empty,,0,0,0,1785362235.156
1785362238.544,5,1822,-790,-15659,78,-12,-125,-1312,10,10,9,0,100,2329,2303,42,20542,7,-67,0,,0,A,empty,,0,0,0,1785362235.156
1785362238.544,6,5682,13633,7249,-325,-324,-62,-848,19,13,14,0,100,1995,1979,41,19703,7,-62,0,,0,A,empty,,0,0,0,1785362235.156
1785362238.569,1,5700,14951,91,106,193,-90,-2240,13,13,10,0,100,2161,2128,142,2905,7,-58,0,,0,A,empty,,0,0,0,1785362235.156
1785362238.643,7,1278,265,-16398,245,-158,158,-2000,14,14,13,0,100,2028,2019,19,9388,7,-62,0,,0,A,empty,,0,0,0,1785362235.156
1785362238.644,4,1626,-23,-16275,326,22,232,-1872,11,11,10,0,100,2122,2099,44,21412,7,-67,0,,0,A,empty,,0,0,0,1785362235.156
1785362238.644,3,1880,-71,-17929,-189,205,118,-928,14,14,11,0,100,2031,2013,46,22306,7,-50,0,,0,A,empty,,0,0,0,1785362235.156
1785362238.668,5,1823,-785,-15661,77,-12,-124,-1312,10,10,10,0,100,2326,2303,42,20543,7,-65,0,,0,A,empty,,0,0,0,1785362235.156
1785362238.668,6,5683,13634,7244,-324,-324,-61,-864,20,13,14,0,100,1994,1979,41,19704,7,-61,0,,0,A,empty,,0,0,0,1785362235.156
1785362238.691,1,5698,14954,92,105,193,-90,-2240,12,14,11,0,100,2162,2128,142,2906,7,-58,0,,0,A,empty,,0,0,0,1785362235.156
1785362238.766,7,1275,261,-16391,245,-158,158,-2016,15,12,13,0,100,2028,2019,19,9389,7,-60,0,,0,A,empty,,0,0,0,1785362235.156
1785362238.766,4,1628,-25,-16271,326,22,231,-1840,11,11,10,0,100,2122,2099,44,21413,7,-68,0,,0,A,empty,,0,0,0,1785362235.156
1785362238.766,3,1878,-72,-17932,-189,204,118,-912,13,14,12,0,100,2031,2013,46,22307,7,-50,0,,0,A,empty,,0,0,0,1785362235.156
1785362238.791,5,1821,-785,-15666,77,-12,-125,-1312,10,10,9,0,100,2328,2303,42,20544,7,-67,0,,0,A,empty,,0,0,0,1785362235.156
1785362238.791,6,5683,13637,7245,-323,-324,-61,-880,21,13,14,0,100,1994,1979,41,19705,7,-62,0,,0,A,empty,,0,0,0,1785362235.156
1785362238.816,1,5698,14951,90,104,194,-90,-2256,12,14,11,0,100,2162,2128,142,2907,7,-57,0,,0,A,empty,,0,0,0,1785362235.156
1785362238.892,7,1273,260,-16388,246,-158,158,-2032,15,12,13,0,100,2028,2019,19,9390,7,-61,0,,0,A,empty,,0,0,0,1785362235.156
1785362238.892,4,1625,-23,-16266,325,22,231,-1824,11,11,9,0,100,2121,2099,44,21414,7,-67,0,,0,A,empty,,0,0,0,1785362235.156
1785362238.892,3,1877,-69,-17933,-190,204,118,-912,13,14,12,0,100,2030,2013,46,22308,7,-50,0,,0,A,empty,,0,0,0,1785362235.156
1785362238.916,2,480,1396,-16967,-1248,-670,55,-2112,10,11,11,0,100,2057,2034,129,62365,7,-50,0,,0,A,empty,,0,0,0,1785362235.156
1785362238.916,5,1820,-780,-15669,77,-12,-124,-1328,10,10,9,0,100,2328,2303,42,20545,7,-68,0,,0,A,empty,,0,0,0,1785362235.156
1785362238.916,6,5684,13634,7244,-322,-324,-63,-896,20,13,13,0,100,1996,1979,41,19706,7,-63,0,,0,A,empty,,0,0,0,1785362235.156
1785362238.939,1,5697,14954,79,104,195,-89,-2240,12,15,11,0,100,2163,2128,142,2908,7,-55,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.011,7,1277,260,-16389,247,-159,158,-2048,14,12,13,0,100,2028,2019,19,9391,7,-62,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.011,4,1622,-23,-16268,325,22,230,-1856,12,10,9,0,100,2122,2099,44,21415,7,-68,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.035,3,1880,-67,-17930,-190,205,118,-928,14,14,13,0,100,2030,2013,46,22309,7,-50,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.035,2,484,1394,-16970,-1247,-671,55,-2144,10,11,12,0,100,2057,2034,129,62366,7,-50,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.035,5,1819,-780,-15669,78,-13,-124,-1328,11,10,9,0,100,2328,2303,42,20546,7,-69,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.059,6,5683,13639,7236,-322,-323,-63,-864,19,14,13,0,100,1996,1979,41,19707,7,-64,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.134,7,1275,256,-16392,246,-160,158,-2016,15,12,13,0,100,2027,2019,19,9392,7,-61,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.134,4,1624,-19,-16268,324,22,231,-1840,11,10,9,0,100,2122,2099,44,21416,7,-68,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.159,2,482,1394,-16970,-1248,-671,54,-2144,10,10,11,0,100,2056,2034,129,62367,7,-48,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.159,5,1821,-778,-15665,77,-13,-125,-1328,10,10,10,0,100,2326,2303,42,20547,7,-66,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.159,6,5683,13639,7235,-321,-323,-64,-864,19,14,15,0,100,1996,1979,41,19708,7,-63,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.184,1,5696,14963,76,105,195,-89,-2256,13,15,10,0,100,2162,2128,142,2910,7,-56,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.256,7,1276,260,-16401,246,-160,159,-2032,14,12,12,0,100,2028,2019,19,9393,7,-60,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.280,4,1624,-19,-16269,324,22,230,-1808,12,10,9,0,100,2122,2099,44,21417,7,-64,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.280,3,1882,-68,-17927,-188,205,117,-912,14,13,12,0,100,2030,2013,46,22311,7,-50,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.280,2,486,1392,-16968,-1247,-672,54,-2128,10,10,11,0,100,2056,2034,129,62368,7,-50,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.280,5,1820,-777,-15665,76,-14,-125,-1328,11,11,10,0,100,2325,2303,42,20548,7,-69,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.306,6,5679,13639,7232,-320,-323,-63,-896,19,15,16,0,100,1996,1979,41,19709,7,-62,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.331,1,5697,14962,79,104,196,-88,-2256,13,14,11,0,100,2162,2128,142,2911,7,-56,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.378,7,1274,257,-16411,247,-159,159,-2032,14,12,12,0,100,2027,2019,19,9394,7,-61,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.403,4,1622,-20,-16281,325,23,229,-1824,11,10,9,0,100,2122,2099,44,21418,7,-66,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.403,3,1880,-69,-17925,-188,204,117,-960,13,14,12,0,100,2030,2013,46,22312,7,-50,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.403,2,485,1392,-16967,-1247,-672,54,-2112,10,10,11,0,100,2056,2034,129,62369,7,-48,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.403,5,1821,-780,-15664,76,-13,-125,-1312,11,11,11,0,100,2329,2303,42,20549,7,-65,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.427,6,5678,13645,7232,-320,-324,-62,-912,21,14,16,0,100,1995,1979,41,19710,7,-64,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.451,1,5700,14964,79,104,196,-88,-2272,13,14,11,0,100,2161,2128,142,2912,7,-57,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.526,7,1278,258,-16413,247,-160,159,-2016,13,12,12,0,100,2028,2019,19,9395,7,-61,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.526,4,1623,-16,-16281,325,22,230,-1840,11,10,9,0,100,2122,2099,44,21419,7,-63,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.527,3,1878,-68,-17920,-188,204,116,-928,13,14,12,0,100,2030,2013,46,22313,7,-52,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.527,2,483,1394,-16968,-1248,-672,54,-2128,10,10,11,0,100,2056,2034,129,62370,7,-51,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.527,5,1825,-784,-15666,76,-14,-125,-1344,10,11,10,0,100,2326,2303,42,20550,7,-65,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.550,6,5677,13646,7228,-320,-324,-61,-848,22,14,16,0,100,1995,1979,41,19711,7,-62,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.574,1,5698,14966,84,105,195,-87,-2240,12,14,11,0,100,2162,2128,142,2913,7,-57,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.645,7,1277,260,-16404,246,-159,158,-2032,13,12,13,0,100,2028,2019,19,9396,7,-61,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.645,4,1623,-17,-16289,325,22,231,-1840,11,11,9,0,100,2122,2099,44,21420,7,-65,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.645,3,1876,-70,-17916,-188,205,117,-928,13,14,12,0,100,2030,2013,46,22314,7,-51,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.670,5,1827,-784,-15671,77,-12,-126,-1328,10,11,10,0,100,2327,2303,42,20551,7,-67,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.670,6,5678,13645,7233,-321,-324,-62,-880,21,14,17,0,100,1995,1979,41,19712,7,-62,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.695,1,5700,14964,79,105,195,-89,-2256,12,13,10,0,100,2163,2128,142,2914,7,-57,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.768,7,1280,265,-16408,245,-159,158,-2048,12,13,12,0,100,2028,2019,19,9397,7,-60,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.768,4,1620,-17,-16286,324,23,231,-1888,11,12,9,0,100,2122,2099,44,21421,7,-64,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.768,3,1881,-74,-17914,-189,206,117,-896,13,14,12,0,100,2030,2013,46,22315,7,-50,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.768,2,483,1387,-16975,-1248,-672,55,-2128,9,9,11,0,100,2057,2034,129,62372,7,-50,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.793,5,1832,-783,-15672,76,-12,-125,-1296,9,12,10,0,100,2325,2303,42,20552,7,-67,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.793,6,5679,13642,7234,-321,-324,-62,-880,21,14,17,0,100,1996,1979,41,19713,7,-63,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.818,1,5700,14961,88,105,195,-88,-2240,12,13,11,0,100,2162,2128,142,2915,7,-57,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.890,7,1280,266,-16412,244,-158,158,-2048,12,13,12,0,100,2028,2019,19,9398,7,-62,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.890,4,1623,-16,-16291,324,23,231,-1840,11,12,9,0,100,2122,2099,44,21422,7,-64,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.890,3,1884,-76,-17911,-189,207,116,-912,14,14,11,0,100,2030,2013,46,22316,7,-50,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.916,2,484,1385,-16972,-1249,-672,55,-2128,10,9,11,0,100,2057,2034,129,62373,7,-50,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.916,5,1835,-787,-15671,77,-13,-126,-1328,10,11,10,0,100,2326,2303,42,20553,7,-67,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.916,6,5680,13643,7234,-321,-326,-61,-912,21,14,16,0,100,1997,1979,41,19714,7,-64,0,,0,A,empty,,0,0,0,1785362235.156
1785362239.941,1,5700,14964,100,104,194,-89,-2208,13,11,10,0,100,2162,2128,142,2916,7,-57,0,,0,A,empty,,0,0,0,1785362235.156
1785362240.010,7,1277,264,-16410,244,-158,159,-2064,12,12,13,0,100,2027,2019,19,9399,7,-61,0,,0,A,empty,,0,0,0,1785362235.156
1785362240.035,3,1885,-74,-17909,-189,206,117,-896,14,14,11,0,100,2030,2013,46,22317,7,-51,0,,0,A,empty,,0,0,0,1785362235.156
1785362240.035,2,486,1387,-16967,-1249,-672,55,-2096,10,10,11,0,100,2057,2034,129,62374,7,-51,0,,0,A,empty,,0,0,0,1785362235.156
1785362240.035,5,1832,-789,-15670,76,-12,-126,-1344,9,11,10,0,100,2327,2303,42,20554,7,-68,0,,0,A,empty,,0,0,0,1785362235.156
1785362240.059,6,5684,13643,7231,-321,-326,-61,-880,22,13,16,0,100,1996,1979,41,19715,7,-64,0,,0,A,empty,,0,0,0,1785362235.156
1785362240.134,7,1283,263,-16408,244,-157,159,-2064,12,12,13,0,100,2028,2019,19,9400,7,-62,0,,0,A,empty,,0,0,0,1785362235.156
1785362240.134,4,1624,-20,-16291,324,23,230,-1856,10,12,10,0,100,2122,2099,44,21424,7,-66,0,,0,A,empty,,0,0,0,1785362235.156
1785362240.159,2,489,1388,-16965,-1250,-671,55,-2128,10,10,11,0,100,2058,2034,129,62375,7,-51,0,,0,A,empty,,0,0,0,1785362235.156
1785362240.159,5,1831,-792,-15670,77,-12,-126,-1312,10,11,10,0,100,2331,2303,42,20555,7,-68,0,,0,A,empty,,0,0,0,1785362235.156
1785362240.159,6,5685,13644,7230,-322,-326,-60,-864,24,14,16,0,100,1994,1979,41,19716,7,-65,0,,0,A,empty,,0,0,0,1785362235.156
1785362240.185,1,5704,14966,95,103,193,-89,-2256,12,11,11,0,100,2161,2128,142,2918,7,-57,0,,0,A,empty,,0,0,0,1785362235.156
1785362240.280,4,1625,-19,-16289,324,24,232,-1824,9,12,9,0,100,2122,2099,44,21425,7,-65,0,,0,A,empty,,0,0,0,1785362235.156
1785362240.280,3,1888,-73,-17913,-190,206,117,-880,13,14,11,0,100,2030,2013,46,22319,7,-49,0,,0,A,empty,,0,0,0,1785362235.156
1785362240.280,2,487,1388,-16966,-1250,-671,54,-2112,10,11,12,0,100,2056,2034,129,62376,7,-51,0,,0,A,empty,,0,0,0,1785362235.156
1785362240.280,5,1831,-789,-15669,78,-13,-125,-1312,9,11,10,0,100,2326,2303,42,20556,7,-69,0,,0,A,empty,,0,0,0,1785362235.156
1785362240.305,6,5685,13644,7236,-322,-328,-62,-880,26,13,15,0,100,1996,1979,41,19717,7,-65,0,,0,A,empty,,0,0,0,1785362235.156
1785362240.327,1,5704,14970,92,103,193,-90,-2240,12,11,11,0,100,2162,2128,142,2919,7,-56,0,,0,A,empty,,0,0,0,1785362235.156
1785362240.377,7,1284,261,-16403,242,-157,159,-2032,11,13,13,0,100,2028,2019,19,9402,7,-61,0,,0,A,empty,,0,0,0,1785362235.156
1785362240.398,4,1627,-22,-16286,323,23,232,-1840,10,12,9,0,100,2121,2099,44,21426,7,-64,0,,0,A,empty,,0,0,0,1785362235.156
1785362240.398,3,1888,-74,-17921,-190,209,117,-896,13,14,11,0,100,2030,2013,46,22320,7,-50,0,,0,A,empty,,0,0,0,1785362235.156
1785362240.398,2,489,1389,-16972,-1250,-671,54,-2144,10,12,11,0,100,2056,2034,129,62377,7,-51,0,,0,A,empty,,0,0,0,1785362235.156
1785362240.423,5,1833,-786,-15674,77,-13,-125,-1264,10,11,9,0,100,2326,2303,42,20557,7,-69,0,,0,A,empty,,0,0,0,1785362235.156
1785362240.423,6,5682,13643,7238,-323,-328,-63,-880,26,13,14,0,100,1995,1979,41,19718,7,-65,0,,0,A,empty,,0,0,0,1785362235.156
1785362240.443,1,5698,14973,90,103,194,-89,-2256,11,10,11,0,100,2161,2128,142,2920,7,-56,0,,0,A,empty,,0,0,0,1785362235.156
1785362240.518,7,1282,258,-16398,242,-157,158,-2016,11,13,14,0,100,2027,2019,19,9403,7,-61,0,,0,A,empty,,0,0,0,1785362235.156
1785362240.518,4,1630,-25,-16287,323,23,233,-1872,10,12,9,0,100,2122,2099,44,21427,7,-63,0,,0,A,empty,,0,0,0,1785362235.156
1785362240.518,3,1893,-73,-17926,-191,208,117,-912,13,14,11,0,100,2030,2013,46,22321,7,-50,0,,0,A,empty,,0,0,0,1785362235.156
1785362240.518,2,490,1387,-16973,-1249,-671,54,-2128,10,12,11,0,100,2056,2034,129,62378,7,-51,0,,0,A,empty,,0,0,0,1785362235.156
1785362240.540,5,1830,-789,-15670,78,-12,-125,-1328,10,11,10,0,100,2325,2303,42,20558,7,-68,0,,0,A,empty,,0,0,0,1785362235.156
1785362240.540,6,5681,13640,7248,-323,-328,-64,-912,23,13,13,0,100,1995,1979,41,19719,7,-65,0,,0,A,empty,,0,0,0,1785362235.156
1785362240.565,1,5700,14974,84,103,195,-91,-2256,11,10,11,0,100,2162,2128,142,2921,7,-56,0,,0,A,empty,,0,0,0,1785362235.156
1785362240.633,7,1284,259,-16401,243,-159,160,-2032,12,13,13,0,100,2028,2019,19,9404,7,-62,0,,0,A,empty,,0,0,0,1785362235.156
1785362240.633,4,1627,-25,-16281,323,23,231,-1888,10,11,9,0,100,2122,2099,44,21428,7,-64,0,,0,A,empty,,0,0,0,1785362235.156
1785362240.657,2,491,1387,-16969,-1248,-671,54,-2144,10,12,11,0,100,2056,2034,129,62379,7,-52,0,,0,A,empty,,0,0,0,1785362235.156
1785362240.657,5,1832,-793,-15666,78,-13,-125,-1312,10,10,10,0,100,2327,2303,42,20559,7,-68,0,,0,A,empty,,0,0,0,1785362235.156
1785362240.704,1,5699,14974,84,104,195,-90,-2272,11,11,10,0,100,2163,2128,142,2922,7,-57,0,,0,A,empty,,0,0,0,1785362235.156
1785362240.776,7,1281,257,-16402,244,-159,159,-2032,11,12,13,0,100,2028,2019,19,9405,7,-61,0,,0,A,empty,,0,0,0,1785362235.156
1785362240.776,4,1628,-23,-16280,324,22,232,-1872,11,11,10,0,100,2121,2099,44,21429,7,-64,0,,0,A,empty,,0,0,0,1785362235.156
1785362240.776,3,1889,-68,-17933,-190,207,116,-928,12,14,11,0,100,2031,2013,46,22323,7,-50,0,,0,A,empty,,0,0,0,1785362235.156
1785362240.776,2,494,1390,-16966,-1249,-671,53,-2144,10,12,11,0,100,2057,2034,129,62380,7,-51,0,,0,A,empty,,0,0,0,1785362235.156
1785362240.776,5,1831,-788,-15662,78,-13,-125,-1312,10,11,10,0,100,2325,2303,42,20560,7,-68,0,,0,A,empty,,0,0,0,1785362235.156
1785362240.801,6,5682,13643,7240,-324,-328,-65,-848,26,13,12,0,100,1997,1979,41,19721,7,-64,0,,0,A,empty,,0,0,0,1785362235.156
1785362240.826,1,5695,14975,84,103,195,-91,-2256,11,11,10,0,100,2163,2128,142,2923,7,-55,0,,0,A,empty,,0,0,0,1785362235.156
1785362240.901,4,1628,-24,-16278,323,22,231,-1840,12,11,10,0,100,2121,2099,44,21430,7,-63,0,,0,A,empty,,0,0,0,1785362235.156
1785362240.901,3,1885,-70,-17932,-190,205,117,-928,12,14,11,0,100,2030,2013,46,22324,7,-50,0,,0,A,empty,,0,0,0,1785362235.156
1785362240.901,2,491,1392,-16966,-1249,-671,54,-2096,9,12,10,0,100,2057,2034,129,62381,7,-51,0,,0,A,empty,,0,0,0,1785362235.156
1785362240.924,6,5681,13643,7243,-324,-329,-65,-896,29,15,13,0,100,1995,1979,41,19722,7,-65,0,,0,A,empty,,0,0,0,1785362235.156
1785362240.950,1,5695,14974,79,104,195,-91,-2208,11,12,11,0,100,2161,2128,142,2924,7,-54,0,,0,A,empty,,0,0,0,1785362235.156
1785362241.024,7,1278,253,-16404,243,-161,159,-2032,13,12,13,0,100,2027,2019,19,9407,7,-62,0,,0,A,empty,,0,0,0,1785362235.156
1785362241.024,4,1630,-24,-16277,323,21,232,-1856,12,11,9,0,100,2122,2099,44,21431,7,-63,0,,0,A,empty,,0,0,0,1785362235.156
1785362241.024,3,1887,-72,-17935,-190,206,116,-928,12,14,10,0,100,2030,2013,46,22325,7,-50,0,,0,A,empty,,0,0,0,1785362235.156
1785362241.024,2,489,1394,-16969,-1248,-670,53,-2144,9,12,11,0,100,2057,2034,129,62382,7,-51,0,,0,A,empty,,0,0,0,1785362235.156
1785362241.024,5,1834,-784,-15664,78,-13,-124,-1312,11,12,10,0,100,2327,2303,42,20562,7,-69,0,,0,A,empty,,0,0,0,1785362235.156
1785362241.049,6,5680,13641,7249,-324,-328,-64,-880,29,14,14,0,100,1998,1979,41,19723,7,-65,0,,0,A,empty,,0,0,0,1785362235.156
1785362241.074,1,5696,14973,89,104,194,-92,-2256,10,12,11,0,100,2163,2128,142,2925,7,-56,0,,0,A,empty,,0,0,0,1785362235.156
1785362241.150,4,1630,-24,-16279,323,22,233,-1840,12,11,10,0,100,2122,2099,44,21432,7,-64,0,,0,A,empty,,0,0,0,1785362235.156
1785362241.150,3,1883,-73,-17936,-190,207,115,-928,12,13,10,0,100,2030,2013,46,22326,7,-49,0,,0,A,empty,,0,0,0,1785362235.156
1785362241.150,2,485,1394,-16970,-1248,-670,53,-2144,9,11,11,0,100,2057,2034,129,62383,7,-51,0,,0,A,empty,,0,0,0,1785362235.156
1785362241.171,5,1834,-784,-15666,77,-13,-124,-1328,11,12,9,0,100,2328,2303,42,20563,7,-70,0,,0,A,empty,,0,0,0,1785362235.156
1785362241.171,6,5681,13641,7246,-323,-328,-63,-896,27,15,14,0,100,1998,1979,41,19724,7,-64,0,,0,A,empty,,0,0,0,1785362235.156
1785362241.193,1,5692,14971,91,104,195,-90,-2224,11,12,11,0,100,2163,2128,142,2926,7,-56,0,,0,A,empty,,0,0,0,1785362235.156
1785362241.267,7,1274,259,-16400,243,-161,159,-2000,13,13,13,0,100,2028,2019,19,9409,7,-61,0,,0,A,empty,,0,0,0,1785362235.156
1785362241.267,4,1624,-24,-16279,323,22,231,-1856,12,12,10,0,100,2122,2099,44,21433,7,-63,0,,0,A,empty,,0,0,0,1785362235.156
1785362241.267,3,1882,-72,-17937,-191,207,116,-928,13,13,10,0,100,2029,2013,46,22327,7,-50,0,,0,A,empty,,0,0,0,1785362235.156
1785362241.267,2,484,1396,-16967,-1248,-670,52,-2112,9,10,11,0,100,2057,2034,129,62384,7,-51,0,,0,A,empty,,0,0,0,1785362235.156
1785362241.292,5,1836,-788,-15667,76,-13,-124,-1328,11,12,9,0,100,2328,2303,42,20564,7,-70,0,,0,A,empty,,0,0,0,1785362235.156
1785362241.292,6,5682,13639,7241,-324,-327,-63,-864,25,15,14,0,100,1998,1979,41,19725,7,-64,0,,0,A,empty,,0,0,0,1785362235.156
1785362241.317,1,5692,14967,94,105,194,-91,-2240,11,12,11,0,100,2162,2128,142,2927,7,-57,0,,0,A,empty,,0,0,0,1785362235.156
1785362241.384,7,1277,260,-16398,244,-162,159,-2000,15,13,13,0,100,2028,2019,19,9410,7,-61,0,,0,A,empty,,0,0,0,1785362235.156
1785362241.384,4,1625,-19,-16271,323,22,231,-1856,12,12,10,0,100,2122,2099,44,21434,7,-63,0,,0,A,empty,,0,0,0,1785362235.156
1785362241.409,2,484,1398,-16964,-1249,-670,52,-2112,10,10,10,0,100,2058,2034,129,62385,7,-51,0,,0,A,empty,,0,0,0,1785362235.156
1785362241.409,5,1838,-790,-15667,76,-13,-124,-1312,10,11,10,0,100,2327,2303,42,20565,7,-69,0,,0,A,empty,,0,0,0,1785362235.156
1785362241.409,6,5685,13637,7233,-323,-326,-63,-912,25,15,14,0,100,1997,1979,41,19726,7,-63,0,,0,A,empty,,0,0,0,1785362235.156
1785362241.434,1,5693,14963,99,106,194,-92,-2240,11,12,11,0,100,2161,2128,142,2928,7,-57,0,,0,A,empty,,0,0,0,1785362235.156
1785362241.509,7,1274,262,-16410,244,-161,160,-2016,15,13,13,0,100,2028,2019,19,9411,7,-61,0,,0,A,empty,,0,0,0,1785362235.156
1785362241.534,3,1877,-73,-17934,-191,207,116,-928,12,12,10,0,100,2031,2013,46,22329,7,-50,0,,0,A,empty,,0,0,0,1785362235.156
1785362241.535,2,488,1398,-16963,-1249,-670,52,-2128,10,10,11,0,100,2057,2034,129,62386,7,-51,0,,0,A,empty,,0,0,0,1785362235.156
1785362241.535,5,1841,-785,-15671,76,-13,-124,-1344,10,11,10,0,100,2327,2303,42,20566,7,-69,0,,0,A,empty,,0,0,0,1785362235.156
1785362241.559,6,5688,13642,7229,-323,-326,-63,-880,24,14,14,0,100,1996,1979,41,19727,7,-64,0,,0,A,empty,,0,0,0,1785362235.156
1785362241.633,7,1273,258,-16409,243,-160,158,-2016,16,13,13,0,100,2028,2019,19,9412,7,-61,0,,0,A,empty,,0,0,0,1785362235.156
1785362241.633,4,1618,-19,-16269,323,24,232,-1856,11,12,10,0,100,2122,2099,44,21436,7,-62,0,,0,A,empty,,0,0,0,1785362235.156
1785362241.659,2,488,1396,-16962,-1249,-670,52,-2144,10,9,10,0,100,2057,2034,129,62387,7,-51,0,,0,A,empty,,0,0,0,1785362235.156
1785362241.659,5,1839,-779,-15676,76,-12,-124,-1376,10,11,10,0,100,2328,2303,42,20567,7,-69,0,,0,A,empty,,0,0,0,1785362235.156
1785362241.684,1,5689,14960,104,106,194,-91,-2240,11,11,11,0,100,2162,2128,142,2930,7,-57,0,,0,A,empty,,0,0,0,1785362235.156
1785362241.759,7,1273,258,-16406,243,-160,157,-2032,17,14,13,0,100,2028,2019,19,9413,7,-61,0,,0,A,empty,,0,0,0,1785362235.156
1785362241.784,3,1880,-72,-17936,-192,208,117,-880,12,13,10,0,100,2031,2013,46,22331,7,-50,0,,0,A,empty,,0,0,0,1785362235.156
1785362241.784,2,488,1393,-16962,-1249,-671,52,-2096,10,9,11,0,100,2057,2034,129,62388,7,-51,0,,0,A,empty,,0,0,0,1785362235.156
1785362241.784,5,1837,-785,-15677,75,-13,-125,-1328,10,10,10,0,100,2328,2303,42,20568,7,-70,0,,0,A,empty,,0,0,0,1785362235.156
1785362241.805,6,5686,13643,7237,-323,-324,-64,-880,23,14,15,0,100,1995,1979,41,19729,7,-64,0,,0,A,empty,,0,0,0,1785362235.156
1785362241.827,1,5694,14964,103,105,195,-91,-2272,12,11,12,0,100,2162,2128,142,2931,7,-57,0,,0,A,empty,,0,0,0,1785362235.156
1785362241.877,7,1274,261,-16403,243,-160,159,-2048,16,14,13,0,100,2028,2019,19,9414,7,-61,0,,0,A,empty,,0,0,0,1785362235.156
1785362241.901,4,1621,-17,-16268,324,24,233,-1808,11,12,10,0,100,2122,2099,44,21438,7,-62,0,,0,A,empty,,0,0,0,1785362235.156
1785362241.901,3,1883,-70,-17940,-192,209,118,-912,13,13,10,0,100,2032,2013,46,22332,7,-50,0,,0,A,empty,,0,0,0,1785362235.156
