# river=american model=basin-input/2 input=precipitation+snowmelt+humidity+fog rows=720
# water_year=2025-07-01/2026-06-30 station=USW00023225 station_name=BLUE_CANYON_NYACK_AIRPORT,_CA_US
# fog_baseline_mm_day=0.0500 fog_baseline_norm=0.00111597 fog_window_minutes=180-600 fog_source=https://pubs.usgs.gov/of/1975/0568/report.pdf
# units=input_mm_day norm=0..1 scaled=0..200
frame	input_mm_day	norm	scaled	high_variation
604	2.7574	0.061543	12.3086	0
605	3.9304	0.087725	17.5450	0
606	6.1420	0.137086	27.4172	0
607	6.6620	0.148691	29.7383	0
608	6.0096	0.134131	26.8262	0
609	5.4242	0.121064	24.2128	0
610	4.8806	0.108931	21.7862	0
611	4.4024	0.098258	19.6516	0
612	3.9610	0.088406	17.6812	0
613	3.5821	0.079951	15.9902	0
614	3.2348	0.072200	14.4399	0
615	2.9323	0.065447	13.0895	0
616	2.6499	0.059145	11.8290	0
617	2.4041	0.053659	10.7317	0
618	2.1729	0.048499	9.6997	0
619	1.9727	0.044030	8.8059	0
620	1.7834	0.039805	7.9610	0
621	1.5737	0.035124	7.0248	0
622	1.3577	0.030302	6.0604	0
623	1.2005	0.026794	5.3587	0
624	1.0591	0.023638	4.7276	0
625	0.9593	0.021411	4.2823	0
626	0.8691	0.019399	3.8798	0
627	0.7927	0.017692	3.5384	0
628	0.7188	0.016044	3.2088	0
629	0.6565	0.014654	2.9308	0
630	0.5961	0.013305	2.6609	0
631	0.5383	0.012014	2.4027	0
632	0.4808	0.010730	2.1460	0
633	0.4226	0.009432	1.8865	0
634	0.3644	0.008133	1.6267	0
635	0.3336	0.007446	1.4892	0
636	0.3047	0.006800	1.3601	0
637	0.2812	0.006276	1.2552	0
638	0.2579	0.005757	1.1514	0
639	0.2388	0.005330	1.0661	0
640	0.2198	0.004906	0.9812	0
641	0.2042	0.004558	0.9115	0
642	0.1887	0.004212	0.8424	0
643	0.1759	0.003927	0.7853	0
644	0.1632	0.003643	0.7286	0
645	0.1514	0.003378	0.6757	0
646	0.1367	0.003050	0.6101	0
647	0.0914	0.002040	0.4081	0
648	0.1576	0.003517	0.7035	0
649	1.1264	0.025140	5.0281	0
650	1.9663	0.043888	8.7775	0
651	1.9780	0.044147	8.8294	0
652	2.1526	0.048044	9.6089	0
653	3.1871	0.071133	14.2267	0
654	3.9867	0.088980	17.7961	0
655	3.7452	0.083590	16.7179	0
